account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,description,next_id,next_name
0,5112,Heroic: The Forge of Souls Guild Run,15085,Lich King Dungeon,18598,,Defeat the Devourer of Souls in The Forge of Souls on Heroic difficulty while in a guild group.,,
0,5113,Heroic: The Pit of Saron Guild Run,15085,Lich King Dungeon,15575,,Defeat Scourgelord Tyrannus and Rimefang in The Pit of Saron on Heroic difficulty while in a guild group.,,
0,5114,Heroic: The Halls of Reflection Guild Run,15085,Lich King Dungeon,15764,,Survive the encounter with the Lich King on Heroic difficulty while in a guild group.,,
0,5115,Heroic: Chimaeron,15068,Cataclysm Raid,18594,,Defeat Chimaeron in Blackwing Descent on Heroic Difficulty.,,
0,5116,Heroic: Nefarian,15068,Cataclysm Raid,18674,,Defeat Nefarian in Blackwing Descent on Heroic Difficulty.,,
0,5117,Heroic: Valiona and Theralion,15068,Cataclysm Raid,20769,,Defeat Valiona and Theralion in the Bastion of Twilight on Heroic Difficulty.,,
0,5118,Heroic: Halfus Wyrmbreaker,15068,Cataclysm Raid,16723,,Defeat Halfus Wyrmbreaker in the Bastion of Twilight on Heroic Difficulty.,,
0,5119,Heroic: Ascendant Council,15068,Cataclysm Raid,16727,,Defeat the Ascendant Council in the Bastion of Twilight on Heroic Difficulty.,,
0,5120,Heroic: Cho'gall,15068,Cataclysm Raid,15542,,Defeat Cho'gall in the Bastion of Twilight on Heroic Difficulty.,,
0,5121,Heroic: Sinestra,15068,Cataclysm Raid,15165,,Defeat Sinestra in the Bastion of Twilight on Heroic Difficulty.,,
0,5122,Heroic: Conclave of Wind,15068,Cataclysm Raid,16420,,Defeat the Conclave of Wind in the Throne of the Four Winds on Heroic Difficulty.,,
0,5123,Heroic: Al'Akir,15068,Cataclysm Raid,19205,,Defeat Al'Akir in the Throne of the Four Winds on Heroic Difficulty.,,
0,5124,Guild Northrend Dungeon Hero,15079,Dungeons & Raids,20440,,Complete the heroic Northrend dungeon achievements listed below while in a guild group.,,
0,5126,Dungeon Diplomat,15089,Reputation,20458,,Earn Exalted with the dungeon reputations listed below.,,
0,5127,Raid Representation,15089,Reputation,16661,,Earn Exalted with the raid reputations listed below.,,
0,5128,Classic Battles,15089,Reputation,19607,,Earn Exalted reputation with the classic battlegrounds listed below.,,
0,5129,Ambassadors,15089,Reputation,27853,,Raise 25 reputations to Exalted.,5812,United Nations
0,5130,Diplomacy,15089,Reputation,27717,,Raise 15 reputations to Exalted.,5129,Ambassadors
0,5131,Classic Battles,15089,Reputation,15829,,Earn Exalted reputation with the classic battlegrounds listed below.,,
0,5132,Call of Duty,15090,Battlegrounds,17177,,Win a rated battleground while in a guild group.,5240,Now That's Teamwork
0,5134,Heroic: Blackrock Caverns Guild Run,15083,Cataclysm Dungeon,15214,,Defeat Ascendant Lord Obsidius on Heroic difficulty while in a guild group.,,
0,5135,Heroic: Throne of the Tides Guild Run,15083,Cataclysm Dungeon,17694,,Defeat Ozumat in Throne of the Tides on Heroic difficulty while in a guild group.,,
0,5136,Heroic: The Stonecore Guild Run,15083,Cataclysm Dungeon,17180,,Defeat High Priestess Azil in the Stonecore on Heroic difficulty while in a guild group.,,
0,5137,Heroic: The Vortex Pinnacle Guild Run,15083,Cataclysm Dungeon,18686,,Defeat Asaad in the Vortex Pinnacle on Heroic difficulty while in a guild group.,,
0,5138,Heroic: Grim Batol Guild Run,15083,Cataclysm Dungeon,18215,,Defeat Erudax in Grim Batol on Heroic difficulty while in a guild group.,,
0,5139,Heroic: Halls of Origination Guild Run,15083,Cataclysm Dungeon,17810,,Defeat Rajh in Halls of Origination on Heroic difficulty while in a guild group.,,
0,5140,Heroic: Lost City of the Tol'vir Guild Run,15083,Cataclysm Dungeon,17928,,"Defeat Siamat, Lord of the South Wind in the Lost City of the Tol'vir in Heroic difficulty while in a guild group.",,
0,5141,Heroic: Deadmines Guild Run,15083,Cataclysm Dungeon,17922,,Defeat Vanessa VanCleef in Deadmines on Heroic difficulty while in a guild group.,,
0,5142,Heroic: Shadowfang Keep Guild Run,15083,Cataclysm Dungeon,17364,,Defeat Lord Godfrey in Shadowfang Keep on Heroic difficulty while in a guild group.,,
0,5143,Guild Cataclysm Dungeon Hero,15079,Dungeons & Raids,18009,,Complete the heroic Cataclysm dungeon achievements listed below while in a guild group.,,
0,5144,Critter Kill Squad,15088,General,13858,,"Kill 50,000 critters",5263,Crittergeddon
0,5145,Dungeon Diplomat,15089,Reputation,13861,,Earn Exalted with the dungeon reputations listed below.,,
0,5151,Classy Humans,15088,General,20477,,Reach max level on each of the Human classes listed below.,,
0,5152,Stay Classy,15088,General,14599,,Complete the classy achievements listed below.,,
0,5153,Classy Night Elves,15088,General,16501,,Reach max level on each of the Night Elf classes listed below.,,
0,5154,Classy Gnomes,15088,General,14607,,Reach max level on each of the Gnome classes listed below.,,
0,5155,Classy Dwarves,15088,General,18184,,Reach max level on each of the Dwarven classes listed below.,,
0,5156,Classy Draenei,15088,General,19618,,Reach max level on each of the Draenei classes listed below.,,
0,5157,Classy Worgen,15088,General,13891,,Reach max level on each of the Worgen classes listed below.,,
0,5158,Stay Classy,15088,General,17122,,Complete the classy achievements listed below.,,
0,5159,Kill Squad,15078,Player vs. Player,13880,,"Get 100,000 honorable kills.",5029,Guild Gankers
0,5160,Classy Orcs,15088,General,14371,,Reach max level on each of the Orc classes listed below.,,
0,5161,Classy Tauren,15088,General,15770,,Reach max level on each of the Tauren classes listed below.,,
0,5162,Classy Trolls,15088,General,20045,,Reach max level on each of the Troll classes listed below.,,
0,5163,Classy Blood Elves,15088,General,15078,,Reach max level on each of the Blood Elf classes listed below.,,
0,5164,Classy Undead,15088,General,16510,,Reach max level on each of the Undead classes listed below.,,
0,5165,Classy Goblins,15088,General,20487,,Reach max level on each of the Goblin classes listed below.,,
0,5166,5-Cap Crew,15090,Battlegrounds,14380,,Win 100 rated Arathi Basin matches while controlling all 5 flags in a guild group.,,
0,5167,Orc Slayer,15078,Player vs. Player,20497,,Get an honorable kill on a level 85 or greater Orc of each of the classes listed below.,,
0,5168,Tauren Slayer,15078,Player vs. Player,15088,,Get an honorable kill on a level 85 or greater Tauren of each of the classes listed below.,,
0,5169,Undead Slayer,15078,Player vs. Player,15097,,Get an honorable kill on a level 85 or greater Undead of each of the classes listed below.,,
0,5170,Troll Slayer,15078,Player vs. Player,17858,,Get an honorable kill on a level 85 or greater Troll of each of the classes listed below.,,
0,5171,Blood Elf Slayer,15078,Player vs. Player,19299,,Get an honorable kill on a level 85 or greater Blood Elf of each of the classes listed below.,,
0,5172,Goblin Slayer,15078,Player vs. Player,9697,,Get an honorable kill on a level 85 or greater Goblin of each of the classes listed below.,,
0,5173,Human Slayer,15078,Player vs. Player,14657,,Get an honorable kill on a level 85 or greater Human of each of the classes listed below.,,
0,5174,Night Elf Slayer,15078,Player vs. Player,20540,,Get an honorable kill on a level 85 or greater Night Elf of each of the classes listed below.,,
0,5175,Dwarf Slayer,15078,Player vs. Player,18195,,Get an honorable kill on a level 85 or greater Dwarf of each of the classes listed below.,,
0,5176,Gnome Slayer,15078,Player vs. Player,19155,,Get an honorable kill on a level 85 or greater Gnome of each of the classes listed below.,,
0,5177,Draenei Slayer,15078,Player vs. Player,17049,,Get an honorable kill on a level 85 or greater Draenei of each of the classes listed below.,,
0,5178,Worgen Slayer,15078,Player vs. Player,17869,,Get an honorable kill on a level 85 or greater Worgen of each of the classes listed below.,,
0,5179,Alliance Slayer,15078,Player vs. Player,17073,,Complete the slayer achievements listed below.,,
0,5180,Breaking the Sound Barrier,92,Character,15106,,Learn the Master Riding skill.,,
0,5184,"Thunderfury, Blessed Blade of the Windseeker - Guild Edition",15079,Dungeons & Raids,17164,,"Wielder of Thunderfury, Blessed Blade of the Windseeker.",,
0,5185,Warglaives of Azzinoth - Guild Edition,15079,Dungeons & Raids,17167,,Owner of a set of Warglaives of Azzinoth.,,
0,5186,"Thori'dal, the Stars' Fury - Guild Edition",15079,Dungeons & Raids,17171,,"Owner of Thori'dal, the Stars' Fury.",,
0,5187,"Val'anyr, Hammer of Ancient Kings - Guild Edition",15079,Dungeons & Raids,17879,,"Owner of Val'anyr, Hammer of Ancient Kings.",,
0,5188,Shadowmourne - Guild Edition,15079,Dungeons & Raids,15109,,Wielder of Shadowmourne.,,
0,5191,Tragedy in Three Acts,15071,Archaeology,13883,,Recover the following night elf artifacts that tell the fateful story of Pyramond and Theleste.,,
0,5192,The Harder they Fall,15071,Archaeology,17780,,Discover how orc Chieftan Hargal was killed by collecting the following artifacts.,,
0,5193,Blue Streak,15071,Archaeology,18121,,Discover who slew the dread wyrm Kaldrigos by collecting the following artifacts.,,
0,5194,City Attacker,15078,Player vs. Player,13014,,Kill 2500 enemy players in any Alliance home city.,,
0,5195,City Attacker,15078,Player vs. Player,15394,,Kill 2500 enemy players in any Horde home city.,,
0,5196,Extended Storage,15088,General,20242,,Purchase the 7th guild bank tab.,4949,Guild Vault
0,5198,Now That's an Achievement,15088,General,17174,,Earn 2000 guild achievement points.,,
0,5201,Profit Sharing,15088,General,20430,,"Loot 100,000 gold from creatures.",4948,Saving for a Rainy Day
0,5203,Creepjackers,15078,Player vs. Player,15779,,"Get 1,000,000 honorable kills.",,
0,5208,Twin Peaking,15074,Twin Peaks,15269,,Win 2 Twin Peaks battles.,5209,Twin Peaks Veteran
0,5209,Twin Peaks Veteran,15074,Twin Peaks,15112,,Complete 100 victories in Twin Peaks.,,
0,5210,Two-Timer,15074,Twin Peaks,17786,,Personally carry and capture the flag 2 times in Twin Peaks.,,
0,5211,Top Defender,15074,Twin Peaks,17986,,Return 50 flags as a defender in Twin Peaks.,,
0,5213,Soaring Spirits,15074,Twin Peaks,19163,,Kill 100 flag carriers in Twin Peaks.,,
0,5214,Soaring Spirits,15074,Twin Peaks,15464,,Kill 100 flag carriers in Twin Peaks.,,
0,5215,Twin Peaks Perfection,15074,Twin Peaks,15467,,Win Twin Peaks with a score of 3 to 0 while also getting at least 1 killing blow.,,
0,5216,Peak Speed,15074,Twin Peaks,15801,,Win Twin Peaks in under 7 minutes.,,
0,5219,I'm in the White Lodge,15074,Twin Peaks,15328,,"In a single Twin Peaks battle, kill 2 flag carriers before they leave the Wildhammer Stronghold.",,
0,5220,I'm in the Black Lodge,15074,Twin Peaks,18053,,"In a single Twin Peaks battle, kill 2 flag carriers before they leave the Dragonmaw Flag Room.",,
0,5221,"Fire, Walk With Me",15074,Twin Peaks,20773,,Grab the flag and capture it in under 75 seconds.,,
0,5222,"Fire, Walk With Me",15074,Twin Peaks,17982,,Grab the flag and capture it in under 75 seconds.,,
0,5226,Cloud Nine,15074,Twin Peaks,16847,,"In a single Twin Peaks battle, capture and return a total of 9 flags.",,
0,5227,Cloud Nine,15074,Twin Peaks,15471,,"In a single Twin Peaks battle, capture and return a total of 9 flags.",,
0,5228,Wild Hammering,15074,Twin Peaks,17342,,Kill 5 Dwarves in a single Twin Peaks battle.,,
0,5229,Drag a Maw,15074,Twin Peaks,17398,,Kill 5 Orcs in a single Twin Peaks battle.,,
0,5230,Twin Peaks Mountaineer,15074,Twin Peaks,17118,,Perform a roar emote with the flag while under the effect of both a speed power up and the berserking power up.,,
0,5231,Double Jeopardy,15074,Twin Peaks,18290,,Win a Twin Peaks battle after being behind by a score of 0 to 2.,,
0,5239,That's a Lot of Quest Text,15077,Quests,20780,,"Complete 50,000 quests.",4947,That's a Lot of Turn Ins
0,5240,Now That's Teamwork,15090,Battlegrounds,17622,,Win 1000 Rated Battlegrounds while in a guild group.,5241,Stick Together Team
0,5241,Stick Together Team,15090,Battlegrounds,19551,,Win 2000 Rated Battlegrounds while in a guild group.,5244,A Team Effort
0,5244,A Team Effort,15090,Battlegrounds,15155,,Win 5000 Rated Battlegrounds while in a guild group.,,
0,5245,Battle for Gilneas Victory,15073,Battle for Gilneas,15660,,Win Battle For Gilneas.,5246,Battle for Gilneas Veteran
0,5246,Battle for Gilneas Veteran,15073,Battle for Gilneas,17979,,Complete 100 victories in the Battle For Gilneas.,,
0,5247,Battle for Gilneas Perfection,15073,Battle for Gilneas,18171,,Win the Battle For Gilneas with a score of 1500 to 0.,,
0,5248,Bustin' Caps to Make It Haps,15073,Battle for Gilneas,15663,,Take 50 flags in the Battle for Gilneas.,,
0,5249,One Two Three You Don't Know About Me,15073,Battle for Gilneas,19561,,Assault 2 bases in a single Battle for Gilneas.,,
0,5250,Out of the Fog,15073,Battle for Gilneas,19612,,Defend 2 bases in a single Battle for Gilneas.,,
0,5251,Not Your Average PUG'er,15073,Battle for Gilneas,15331,,Come to the defense of a base in the Battle for Gilneas 10 times by recapping the flag.,,
0,5252,Don't Get Cocky Kid,15073,Battle for Gilneas,20148,,Overcome a 500 resource disadvantage in a match of the Battle for Gilneas and claim victory.,,
0,5253,Full Coverage,15073,Battle for Gilneas,15056,,Win 10 Battles for Gilneas while controlling all 3 flags.,,
0,5254,Newbs to Plowshares,15073,Battle for Gilneas,15666,,Win the Battle for Gilneas in 6 minutes.,,
0,5255,Jugger Not,15073,Battle for Gilneas,17070,,Win the Battle for Gilneas by 100 points or less.,,
0,5256,Battle for Gilneas All-Star,15073,Battle for Gilneas,19249,,Assault and Defend a base in a single Battle for Gilneas.,,
0,5257,Battle for Gilneas Assassin,15073,Battle for Gilneas,18056,,Get 10 honorable kills at each of the bases in a single Battle for Gilneas.,,
0,5262,Double Rainbow,15073,Battle for Gilneas,15561,,Perform a /gasp emote under the double rainbow in the Battle For Gilneas.,,
0,5263,Crittergeddon,15088,General,15752,,"Kill 100,000 critters",,
0,5264,Daily Driver,15077,Quests,15248,,"Complete 30,000 daily quests.",5265,The Daily Grind
0,5265,The Daily Grind,15077,Quests,15251,,"Complete 75,000 daily quests.",6629,Daily Anticipation
0,5266,Three's Company: 2400,165,Arena,16755,,Earn a 2400 personal rating in the 3v3 bracket of the arena.,5267,Three's Company: 2700
0,5267,Three's Company: 2700,165,Arena,16758,,Earn a 2700 personal rating in the 3v3 bracket of the arena.,,
0,5268,In Service of the Alliance,15092,Rated Battleground,17148,,Win a rated battleground.,5322,In Service of the Alliance
0,5269,In Service of the Horde,15092,Rated Battleground,17151,,Win a rated battleground.,5323,In Service of the Horde
0,5273,The Buddy System,15091,Arena,17700,,Win 500 ranked arena matches while in a guild group.,5275,Killing With Friends
0,5274,We're Gonna Need a Bigger Boat,15080,Professions,20567,,"Catch 25,000 fish from fishing pools.",5468,Like Shooting Fish in a Barrel
0,5275,Killing With Friends,15091,Arena,17703,,Win 1000 ranked arena matches while in a guild group.,,
0,5281,Crushing Bones and Cracking Skulls,15067,Cataclysm Dungeon,18209,,Defeat Rom'ogg Bonecrusher after using his Skullcracker ability to kill 10 Angered Earth elementals in Blackrock Caverns on Heroic Difficulty.,,
0,5282,Arrested Development,15067,Cataclysm Dungeon,20342,,"Allow all three of Corla's zealots to evolve, then defeat Corla after slaying the evolved zealots in Blackrock Caverns on Heroic Difficulty.",,
0,5283,Too Hot to Handle,15067,Cataclysm Dungeon,15275,,Defeat Karsh Steelbender after he has reached 15 stacks of Superheated Quicksilver Armor in Blackrock Caverns on Heroic Difficulty.,,
0,5284,Ascendant Descending,15067,Cataclysm Dungeon,18091,,Defeat Ascendant Lord Obsidius without any party member reaching 4 stacks of Crepuscular Veil in Blackrock Caverns on Heroic Difficulty.,,
0,5285,Old Faithful,15067,Cataclysm Dungeon,18061,,Get Lady Naz'jar to kill one of her minions with her Geyser ability in Throne of the Tides on Heroic Difficulty.,,
0,5286,Prince of Tides,15067,Cataclysm Dungeon,18485,,Defeat an Unyielding Behemoth while you have the Tidal Surge effect during the Ozumat encounter in Throne of the Tides on Heroic Difficulty.,,
0,5287,Rotten to the Core,15067,Cataclysm Dungeon,18162,,Defeat 60 Disciples within 10 seconds during the High Priestess Azil encounter in the Stonecore on Heroic Difficulty.,,
0,5288,No Static at All,15067,Cataclysm Dungeon,18218,,Completely avoid the Static Cling effect during the Asaad encounter in the Vortex Pinnacle on Heroic Difficulty.,,
0,5289,Extra Credit Bonus Stage,15067,Cataclysm Dungeon,18807,,Collect 5 Golden Orbs in a single visit to the Vortex Pinnacle on Heroic Difficulty.,,
0,5290,Kill It With Fire!,15067,Cataclysm Dungeon,18118,,Defeat 3 Burning Souls during the High Prophet Barim encounter in Lost City of the Tol'vir on Heroic Difficulty.,,
0,5291,Acrocalypse Now,15067,Cataclysm Dungeon,17946,,Defeat 20 Frenzied Crocolisks within 10 seconds during the Lockmaw encounter in the Lost City of the Tol'vir on Heroic Difficulty.,,
0,5292,Headed South,15067,Cataclysm Dungeon,19188,,"Defeat Siamat, Lord of the South Wind, with 3 stacks of Lightning Charge in Lost City of the Tol'vir on Heroic Difficulty.",,
